t_over_T,t,mx,norm
9.333333333333332149e+00,5.864306286700946913e+01,-5.102424621582031250e-01,9.999999403953552246e-01
9.341666666666666785e+00,5.869542274456929931e+01,-4.881707131862640381e-01,1.000000000000000000e+00
9.349999999999999645e+00,5.874778262212912949e+01,-4.657644331455230713e-01,1.000000000000000000e+00
9.358333333333332504e+00,5.880014249968895967e+01,-4.430395066738128662e-01,9.999999403953552246e-01
9.366666666666667140e+00,5.885250237724878986e+01,-4.200124740600585938e-01,9.999999403953552246e-01
9.375000000000000000e+00,5.890486225480862004e+01,-3.966993987560272217e-01,1.000000000000000000e+00
9.383333333333332860e+00,5.895722213236845022e+01,-3.731164932250976562e-01,1.000000000000000000e+00
9.391666666666667496e+00,5.900958200992828040e+01,-3.492800891399383545e-01,1.000000000000000000e+00
9.400000000000000355e+00,5.906194188748811058e+01,-3.252063989639282227e-01,1.000000000000000000e+00
9.408333333333333215e+00,5.911430176504794076e+01,-3.009118735790252686e-01,1.000000000000000000e+00
9.416666666666666075e+00,5.916666164260777094e+01,-2.764127850532531738e-01,1.000000000000000000e+00
9.425000000000000711e+00,5.921902152016760112e+01,-2.517255842685699463e-01,9.999999403953552246e-01
9.433333333333331794e+00,5.927138139772742420e+01,-2.268667668104171753e-01,1.000000000000000000e+00
9.441666666666666430e+00,5.932374127528725438e+01,-2.018529027700424194e-01,1.000000000000000000e+00
9.449999999999999289e+00,5.937610115284708456e+01,-1.767004430294036865e-01,1.000000000000000000e+00
9.458333333333332149e+00,5.942846103040691474e+01,-1.514260023832321167e-01,1.000000000000000000e+00
9.466666666666666785e+00,5.948082090796674493e+01,-1.260462105274200439e-01,9.999998807907104492e-01
9.474999999999999645e+00,5.953318078552657511e+01,-1.005776524543762207e-01,1.000000000000000000e+00
9.483333333333332504e+00,5.958554066308640529e+01,-7.503701746463775635e-02,1.000000000000000000e+00
9.491666666666665364e+00,5.963790054064623547e+01,-4.944092035293579102e-02,9.999999403953552246e-01
9.500000000000000000e+00,5.969026041820606565e+01,-2.380602061748504639e-02,9.999999403953552246e-01
9.508333333333332860e+00,5.974262029576589583e+01,1.851073349826037884e-03,9.999999403953552246e-01
9.516666666666665719e+00,5.979498017332572601e+01,2.751373127102851868e-02,1.000000000000000000e+00
9.525000000000000355e+00,5.984734005088555620e+01,5.316536501049995422e-02,1.000000000000000000e+00
9.533333333333333215e+00,5.989969992844538638e+01,7.878941297531127930e-02,9.999999403953552246e-01
9.541666666666666075e+00,5.995205980600521656e+01,1.043694242835044861e-01,9.999999403953552246e-01
9.549999999999998934e+00,6.000441968356504674e+01,1.298888772726058960e-01,9.999999403953552246e-01
9.558333333333333570e+00,6.005677956112487692e+01,1.553314179182052612e-01,1.000000000000000000e+00
9.566666666666666430e+00,6.010913943868470710e+01,1.806807518005371094e-01,9.999999403953552246e-01
9.574999999999999289e+00,6.016149931624453728e+01,2.059206515550613403e-01,1.000000000000000000e+00
9.583333333333333925e+00,6.021385919380436746e+01,2.310350388288497925e-01,1.000000000000000000e+00
9.591666666666666785e+00,6.026621907136419765e+01,2.560079097747802734e-01,1.000000000000000000e+00
9.599999999999999645e+00,6.031857894892402783e+01,2.808233499526977539e-01,1.000000000000000000e+00
9.608333333333332504e+00,6.037093882648385801e+01,3.054656684398651123e-01,9.999999403953552246e-01
9.616666666666667140e+00,6.042329870404368819e+01,3.299193084239959717e-01,1.000000000000000000e+00
9.624999999999998224e+00,6.047565858160351127e+01,3.541688919067382812e-01,1.000000000000000000e+00
9.633333333333332860e+00,6.052801845916334145e+01,3.781991899013519287e-01,1.000000000000000000e+00
9.641666666666665719e+00,6.058037833672317163e+01,4.019952714443206787e-01,1.000000000000000000e+00
9.649999999999998579e+00,6.063273821428300181e+01,4.255424439907073975e-01,9.999999403953552246e-01
9.658333333333333215e+00,6.068509809184283199e+01,4.488262236118316650e-01,1.000000000000000000e+00
9.666666666666666075e+00,6.073745796940266217e+01,4.718325734138488770e-01,1.000000000000000000e+00
9.674999999999998934e+00,6.078981784696249235e+01,4.945474565029144287e-01,1.000000000000000000e+00
9.683333333333331794e+00,6.084217772452232253e+01,5.169577598571777344e-01,1.000000000000000000e+00
9.691666666666666430e+00,6.089453760208215272e+01,5.390503406524658203e-01,1.000000000000000000e+00
9.699999999999999289e+00,6.094689747964198290e+01,5.608129501342773438e-01,1.000000000000000000e+00
9.708333333333332149e+00,6.099925735720181308e+01,5.822336077690124512e-01,9.999999403953552246e-01
9.716666666666666785e+00,6.105161723476164326e+01,6.033014655113220215e-01,1.000000000000000000e+00
9.724999999999999645e+00,6.110397711232147344e+01,6.240060329437255859e-01,1.000000000000000000e+00
9.733333333333332504e+00,6.115633698988130362e+01,6.443382501602172852e-01,9.999999403953552246e-01
9.741666666666667140e+00,6.120869686744113380e+01,6.642899513244628906e-01,1.000000000000000000e+00
9.750000000000000000e+00,6.126105674500096399e+01,6.838549375534057617e-01,1.000000000000000000e+00
9.758333333333332860e+00,6.131341662256079417e+01,7.030285000801086426e-01,1.000000000000000000e+00
9.766666666666665719e+00,6.136577650012062435e+01,7.218083739280700684e-01,9.999999403953552246e-01
9.775000000000000355e+00,6.141813637768045453e+01,7.401952743530273438e-01,9.999999403953552246e-01
9.783333333333333215e+00,6.147049625524028471e+01,7.581931948661804199e-01,9.999999403953552246e-01
9.791666666666666075e+00,6.152285613280011489e+01,7.758100032806396484e-01,1.000000000000000000e+00
9.800000000000000711e+00,6.157521601035994507e+01,7.930564880371093750e-01,1.000000000000000000e+00
9.808333333333333570e+00,6.162757588791977525e+01,8.099431991577148438e-01,1.000000000000000000e+00
9.816666666666666430e+00,6.167993576547960544e+01,8.264681100845336914e-01,1.000000000000000000e+00
9.824999999999999289e+00,6.173229564303942851e+01,8.425806164741516113e-01,1.000000000000000000e+00
9.833333333333332149e+00,6.178465552059925869e+01,8.581039309501647949e-01,9.999999403953552246e-01
9.841666666666665009e+00,6.183701539815908887e+01,8.726806640625000000e-01,1.000000000000000000e+00
9.849999999999999645e+00,6.188937527571891906e+01,8.859327435493469238e-01,9.999999403953552246e-01
9.858333333333332504e+00,6.194173515327874924e+01,8.976911902427673340e-01,9.999999403953552246e-01
9.866666666666665364e+00,6.199409503083857942e+01,9.080410003662109375e-01,1.000000000000000000e+00
9.875000000000000000e+00,6.204645490839840960e+01,9.172139167785644531e-01,1.000000000000000000e+00
9.883333333333332860e+00,6.209881478595823978e+01,9.254617691040039062e-01,1.000000000000000000e+00
9.891666666666665719e+00,6.215117466351806996e+01,9.329801797866821289e-01,1.000000000000000000e+00
9.899999999999998579e+00,6.220353454107790014e+01,9.398859143257141113e-01,1.000000000000000000e+00
9.908333333333333215e+00,6.225589441863773033e+01,9.462254643440246582e-01,9.999999403953552246e-01
9.916666666666666075e+00,6.230825429619756051e+01,9.519951939582824707e-01,1.000000000000000000e+00
9.924999999999998934e+00,6.236061417375739069e+01,9.571619033813476562e-01,1.000000000000000000e+00
9.933333333333333570e+00,6.241297405131722087e+01,9.616823196411132812e-01,9.999999403953552246e-01
9.941666666666666430e+00,6.246533392887705105e+01,9.655159115791320801e-01,1.000000000000000000e+00
9.949999999999999289e+00,6.251769380643688123e+01,9.686371684074401855e-01,9.999999403953552246e-01
9.958333333333333925e+00,6.257005368399671141e+01,9.710443615913391113e-01,1.000000000000000000e+00
9.966666666666666785e+00,6.262241356155654159e+01,9.727669954299926758e-01,1.000000000000000000e+00
9.974999999999999645e+00,6.267477343911637178e+01,9.738712310791015625e-01,1.000000000000000000e+00
9.983333333333332504e+00,6.272713331667620196e+01,9.744631052017211914e-01,1.000000000000000000e+00
9.991666666666667140e+00,6.277949319423603214e+01,9.746870994567871094e-01,1.000000000000000000e+00
1.000000000000000000e+01,6.283185307179586232e+01,9.747194647789001465e-01,1.000000000000000000e+00
1.000833333333333286e+01,6.288421294935569250e+01,9.747501611709594727e-01,1.000000000000000000e+00
1.001666666666666750e+01,6.293657282691552268e+01,9.749498367309570312e-01,9.999999403953552246e-01
1.002499999999999858e+01,6.298893270447534576e+01,9.754120111465454102e-01,1.000000000000000000e+00
1.003333333333333321e+01,6.304129258203517594e+01,9.760673642158508301e-01,1.000000000000000000e+00
1.004166666666666607e+01,6.309365245959500612e+01,9.765741229057312012e-01,1.000000000000000000e+00
1.004999999999999893e+01,6.314601233715483630e+01,9.761964678764343262e-01,9.999999403953552246e-01
1.005833333333333179e+01,6.319837221471466648e+01,9.736986160278320312e-01,1.000000000000000000e+00
1.006666666666666643e+01,6.325073209227449667e+01,9.672843813896179199e-01,1.000000000000000000e+00
1.007499999999999929e+01,6.330309196983432685e+01,9.546041488647460938e-01,1.000000000000000000e+00
1.008333333333333215e+01,6.335545184739415703e+01,9.328308105468750000e-01,9.999999403953552246e-01
1.009166666666666679e+01,6.340781172495398721e+01,8.988018035888671875e-01,1.000000000000000000e+00
1.009999999999999964e+01,6.346017160251381739e+01,8.492879271507263184e-01,1.000000000000000000e+00
1.010833333333333250e+01,6.351253148007364757e+01,7.816653251647949219e-01,9.999999403953552246e-01
1.011666666666666536e+01,6.356489135763347775e+01,6.957921981811523438e-01,9.999999403953552246e-01
1.012500000000000000e+01,6.361725123519330793e+01,5.984363555908203125e-01,1.000000000000000000e+00
1.013333333333333286e+01,6.366961111275313812e+01,5.100178122520446777e-01,1.000000000000000000e+00
1.014166666666666572e+01,6.372197099031296830e+01,4.642352759838104248e-01,1.000000000000000000e+00
1.015000000000000036e+01,6.377433086787279848e+01,4.827632606029510498e-01,9.999999403953552246e-01
1.015833333333333321e+01,6.382669074543262866e+01,5.482259988784790039e-01,1.000000000000000000e+00
1.016666666666666607e+01,6.387905062299245884e+01,6.393496394157409668e-01,1.000000000000000000e+00
1.017500000000000071e+01,6.393141050055228902e+01,7.527301907539367676e-01,1.000000000000000000e+00
1.018333333333333357e+01,6.398377037811211920e+01,8.084515929222106934e-01,9.999999403953552246e-01
1.019166666666666643e+01,6.403613025567194939e+01,7.296847701072692871e-01,9.999999403953552246e-01
1.019999999999999929e+01,6.408849013323177246e+01,5.932126045227050781e-01,9.999999403953552246e-01
1.020833333333333393e+01,6.414085001079160975e+01,5.386449098587036133e-01,9.999999403953552246e-01
1.021666666666666501e+01,6.419320988835143282e+01,6.953321695327758789e-01,1.000000000000000000e+00
1.022499999999999964e+01,6.424556976591127011e+01,7.692357301712036133e-01,9.999999403953552246e-01
1.023333333333333250e+01,6.429792964347109319e+01,7.627236843109130859e-01,9.999999403953552246e-01
1.024166666666666714e+01,6.435028952103093047e+01,7.466008067131042480e-01,9.999999403953552246e-01
1.025000000000000000e+01,6.440264939859075355e+01,7.292334437370300293e-01,1.000000000000000000e+00
1.025833333333333286e+01,6.445500927615059084e+01,7.114012837409973145e-01,1.000000000000000000e+00
1.026666666666666572e+01,6.450736915371041391e+01,6.930291056632995605e-01,1.000000000000000000e+00
1.027500000000000036e+01,6.455972903127025120e+01,6.741269826889038086e-01,1.000000000000000000e+00
1.028333333333333321e+01,6.461208890883007427e+01,6.547094583511352539e-01,9.999999403953552246e-01
1.029166666666666785e+01,6.466444878638991156e+01,6.347928047180175781e-01,1.000000000000000000e+00
1.029999999999999893e+01,6.471680866394973464e+01,6.143938899040222168e-01,9.999998807907104492e-01
1.030833333333333357e+01,6.476916854150957192e+01,5.935297012329101562e-01,1.000000000000000000e+00
1.031666666666666643e+01,6.482152841906939500e+01,5.722169280052185059e-01,1.000000000000000000e+00
1.032499999999999929e+01,6.487388829662921808e+01,5.504723787307739258e-01,1.000000000000000000e+00
1.033333333333333215e+01,6.492624817418905536e+01,5.283128619194030762e-01,1.000000000000000000e+00
1.034166666666666501e+01,6.497860805174887844e+01,5.057555437088012695e-01,1.000000000000000000e+00
1.034999999999999964e+01,6.503096792930871572e+01,4.828175604343414307e-01,1.000000000000000000e+00
1.035833333333333250e+01,6.508332780686853880e+01,4.595161378383636475e-01,1.000000000000000000e+00
1.036666666666666714e+01,6.513568768442837609e+01,4.358689486980438232e-01,1.000000000000000000e+00
1.037499999999999822e+01,6.518804756198819916e+01,4.118933677673339844e-01,9.999999403953552246e-01
1.038333333333333286e+01,6.524040743954803645e+01,3.876074254512786865e-01,9.999999403953552246e-01
1.039166666666666572e+01,6.529276731710785953e+01,3.630289733409881592e-01,9.999999403953552246e-01
1.040000000000000036e+01,6.534512719466769681e+01,3.381763100624084473e-01,9.999999403953552246e-01
1.040833333333333144e+01,6.539748707222751989e+01,3.130677342414855957e-01,9.999999403953552246e-01
1.041666666666666607e+01,6.544984694978735718e+01,2.877216339111328125e-01,1.000000000000000000e+00
1.042499999999999893e+01,6.550220682734718025e+01,2.621568441390991211e-01,1.000000000000000000e+00
1.043333333333333357e+01,6.555456670490701754e+01,2.363919764757156372e-01,1.000000000000000000e+00
1.044166666666666643e+01,6.560692658246684061e+01,2.104460448026657104e-01,1.000000000000000000e+00
1.045000000000000107e+01,6.565928646002667790e+01,1.843380928039550781e-01,9.999999403953552246e-01
1.045833333333333215e+01,6.571164633758650098e+01,1.580872088670730591e-01,1.000000000000000000e+00
1.046666666666666679e+01,6.576400621514633826e+01,1.317127048969268799e-01,1.000000000000000000e+00
1.047499999999999964e+01,6.581636609270616134e+01,1.052338108420372009e-01,9.999999403953552246e-01
1.048333333333333428e+01,6.586872597026599863e+01,7.867000252008438110e-02,1.000000000000000000e+00
1.049166666666666536e+01,6.592108584782582170e+01,5.204064771533012390e-02,9.999999403953552246e-01
1.050000000000000000e+01,6.597344572538565899e+01,2.536520734429359436e-02,9.999999403953552246e-01
1.050833333333333286e+01,6.602580560294548206e+01,-1.336810062639415264e-03,1.000000000000000000e+00
1.051666666666666750e+01,6.607816548050531935e+01,-2.804594114422798157e-02,9.999999403953552246e-01
1.052500000000000036e+01,6.613052535806514243e+01,-5.474271997809410095e-02,1.000000000000000000e+00
1.053333333333333144e+01,6.618288523562496550e+01,-8.140773326158523560e-02,9.999999403953552246e-01
1.054166666666666607e+01,6.623524511318480279e+01,-1.080215573310852051e-01,1.000000000000000000e+00
1.054999999999999893e+01,6.628760499074462587e+01,-1.345649212598800659e-01,1.000000000000000000e+00
1.055833333333333357e+01,6.633996486830446315e+01,-1.610186100006103516e-01,1.000000000000000000e+00
1.056666666666666465e+01,6.639232474586428623e+01,-1.873634904623031616e-01,1.000000000000000000e+00
1.057499999999999929e+01,6.644468462342412352e+01,-2.135805636644363403e-01,1.000000000000000000e+00
1.058333333333333215e+01,6.649704450098394659e+01,-2.396510094404220581e-01,1.000000000000000000e+00
1.059166666666666679e+01,6.654940437854378388e+01,-2.655561566352844238e-01,1.000000000000000000e+00
1.059999999999999964e+01,6.660176425610360695e+01,-2.912774682044982910e-01,1.000000000000000000e+00
1.060833333333333250e+01,6.665412413366344424e+01,-3.167966604232788086e-01,1.000000000000000000e+00
1.061666666666666536e+01,6.670648401122326732e+01,-3.420956730842590332e-01,9.999999403953552246e-01
1.062500000000000000e+01,6.675884388878310460e+01,-3.671567142009735107e-01,1.000000000000000000e+00
1.063333333333333286e+01,6.681120376634292768e+01,-3.919622004032135010e-01,1.000000000000000000e+00
1.064166666666666750e+01,6.686356364390276497e+01,-4.164949059486389160e-01,1.000000119209289551e+00
1.064999999999999858e+01,6.691592352146258804e+01,-4.407379329204559326e-01,9.999999403953552246e-01
1.065833333333333321e+01,6.696828339902242533e+01,-4.646746814250946045e-01,9.999999403953552246e-01
1.066666666666666607e+01,6.702064327658224840e+01,-4.882889688014984131e-01,9.999999403953552246e-01
